,temperature,humidity,altitude,rain,sunshine,sow
5190,18.16,0.6388,1410.29,167.06,5.16,0
5191,15.9,0.7475,1507.24,139.36,4.93,0
5192,16.38,0.6594,1324.62,173.5,5.03,0
5193,20.38,0.6341,1541.67,170.1,5.03,1
5194,20.9,0.7121,1647.72,142.73,5.11,1
5195,22.39,0.6885,1527.6,165.41,5.17,0
5196,13.29,0.4704,1667.26,164.34,4.79,0
5197,17.15,0.6762,1597.75,145.97,5.06,0
5198,18.29,0.5935,1677.03,148.05,5.15,0
5199,20.02,0.5827,1473.05,127.92,4.94,1
5200,21.24,0.5083,1530.98,157.56,4.79,1
5201,22.59,0.6346,1339.68,150.18,5.13,0
5202,20.08,0.7434,1531.52,139.43,5.06,1
5203,18.43,0.5904,1600.23,155.64,4.96,0
5204,20.12,0.57,1514.34,146.56,4.88,1
5205,21.46,0.3643,1503.14,148.99,4.9,0
5206,19.24,0.3685,1397.97,154.89,5.1,0
5207,19.97,0.6141,1532.08,145.56,5.12,1
5208,22.89,0.5732,1550.74,144.69,4.94,0
5209,17.3,0.4453,1542.76,157.09,5.01,0
5210,23.98,0.5569,1557.93,168.1,4.96,0
5211,19.14,0.6914,1503.69,165.91,4.96,1
5212,16.53,0.4965,1704.67,161.14,5.08,0
5213,19.95,0.6743,1605.99,154.03,5.02,1
5214,22.99,0.5682,1565.49,156.62,4.97,0
5215,18.32,0.7649,1551.95,154.03,4.95,0
5216,19.82,0.6595,1559.29,153.8,5.19,1
5217,19.82,0.5214,1581.5,143.38,4.9,1
5218,19.4,0.6489,1472.08,159.65,4.92,1
5219,17.11,0.5961,1346.38,142.46,4.93,0
5220,21.57,0.7511,1413.03,148.43,4.82,1
5221,21.5,0.6443,1598.76,143.61,4.83,1
5222,17.67,0.5545,1511.03,155.8,5.0,0
5223,22.89,0.5171,1499.53,141.49,5.17,0
5224,18.63,0.6952,1687.97,158.68,4.89,0
5225,20.9,0.5485,1518.23,147.26,4.96,1
5226,22.74,0.5892,1541.42,146.0,5.0,0
5227,22.43,0.5139,1560.79,143.95,5.1,0
5228,18.36,0.5113,1496.16,153.91,5.08,0
5229,25.46,0.5021,1472.9,133.32,5.05,0
5230,16.81,0.7839,1572.94,158.33,4.89,0
5231,19.36,0.5844,1652.96,135.91,5.06,1
5232,20.21,0.4988,1405.23,157.32,5.11,0
5233,17.17,0.5474,1451.31,155.86,5.05,0
5234,18.7,0.5087,1460.19,132.88,4.9,0
5235,21.0,0.531,1443.17,147.37,4.9,1
5236,21.27,0.5909,1359.68,148.62,4.99,1
5237,20.91,0.5881,1439.35,148.92,4.99,1
5238,19.86,0.646,1543.88,143.64,4.95,1
5239,23.21,0.6141,1704.91,146.36,4.98,0
5240,21.74,0.6516,1567.53,139.63,5.1,1
5241,20.88,0.579,1148.96,139.84,4.99,1
5242,19.86,0.4995,1435.12,138.78,5.03,0
5243,21.49,0.6035,1490.28,153.28,5.14,1
5244,17.79,0.4797,1342.87,163.07,4.67,0
5245,20.87,0.6555,1533.19,149.35,4.88,1
5246,17.72,0.3531,1564.78,139.5,5.01,0
5247,22.15,0.4825,1506.38,146.41,5.03,0
5248,17.81,0.529,1751.44,152.09,4.98,0
5249,20.26,0.3744,1654.3,164.2,4.89,0
5250,18.27,0.5216,1385.32,130.99,4.86,0
5251,21.36,0.6542,1623.0,120.94,5.06,1
5252,19.04,0.6703,1542.07,153.09,5.07,1
5253,23.99,0.5912,1568.26,130.97,4.94,0
5254,21.68,0.6869,1513.62,132.84,5.16,1
5255,18.59,0.5239,1605.97,128.13,4.93,0
5256,21.27,0.6982,1507.64,145.83,5.09,1
5257,23.18,0.5297,1372.39,144.97,5.25,0
5258,21.46,0.7301,1424.47,156.09,5.08,1
5259,15.55,0.6805,1373.01,147.07,5.19,0
5260,18.36,0.5885,1464.15,161.5,4.91,0
5261,18.62,0.6978,1556.71,155.84,5.03,0
5262,19.11,0.7185,1518.6,179.16,5.02,1
5263,17.41,0.5544,1475.04,159.84,4.88,0
5264,16.23,0.5616,1504.51,138.92,5.05,0
5265,18.13,0.6565,1507.54,164.75,4.91,0
5266,25.18,0.6749,1385.13,152.55,4.99,0
5267,21.41,0.6435,1502.89,157.96,4.97,1
5268,19.72,0.7003,1453.16,133.17,4.85,1
5269,23.21,0.5481,1465.75,137.03,4.88,0
5270,20.12,0.5542,1199.32,148.28,4.95,1
5271,15.85,0.7226,1437.5,145.86,4.85,0
5272,18.58,0.6644,1482.27,128.98,5.09,0
5273,18.2,0.6158,1424.18,156.05,4.98,0
5274,20.35,0.5921,1339.22,144.22,4.95,1
5275,16.99,0.6338,1597.37,160.17,4.78,0
5276,17.79,0.6376,1394.54,159.61,4.98,0
5277,20.71,0.6437,1367.23,136.24,4.99,1
5278,17.32,0.5247,1399.88,154.4,4.9,0
5279,21.37,0.6975,1535.79,156.59,4.77,1
5280,20.67,0.5473,1494.01,144.44,5.07,1
5281,21.0,0.6101,1388.56,156.57,5.04,1
5282,19.48,0.6258,1316.54,168.01,5.0,1
5283,21.38,0.5965,1445.94,152.89,4.95,1
5284,17.73,0.4989,1570.85,137.18,5.17,0
5285,18.36,0.5881,1487.57,144.0,4.98,0
5286,16.44,0.7082,1419.27,164.37,4.94,0
5287,23.64,0.4766,1542.09,166.84,5.05,0
5288,20.23,0.6772,1373.41,158.1,4.96,1
5289,22.08,0.4498,1330.76,148.83,5.03,0
5290,20.92,0.6925,1344.39,155.25,5.12,1
5291,13.8,0.6178,1505.13,155.56,4.97,0
5292,19.46,0.5737,1527.51,148.56,4.85,1
5293,24.73,0.6559,1531.4,141.93,4.84,0
5294,17.18,0.562,1612.75,158.06,5.08,0
5295,21.12,0.5484,1533.25,148.17,5.01,1
5296,20.75,0.5317,1479.38,152.09,5.1,1
5297,16.48,0.7308,1565.71,153.41,4.94,0
5298,19.22,0.6493,1432.69,155.41,5.04,1
5299,20.1,0.5728,1585.34,151.02,5.06,1
5300,20.92,0.774,1602.66,158.53,4.95,1
5301,20.58,0.6161,1555.51,145.41,5.12,1
5302,20.18,0.5332,1458.73,153.98,5.05,1
5303,20.87,0.7228,1626.72,136.41,4.9,1
5304,17.75,0.5092,1396.34,150.59,5.07,0
5305,25.03,0.5749,1333.54,145.27,4.93,0
5306,17.18,0.6553,1430.77,142.96,5.0,0
5307,23.3,0.6207,1386.75,150.45,5.13,0
5308,22.19,0.5864,1445.48,153.9,4.93,0
5309,17.31,0.6619,1415.59,145.93,5.02,0
5310,19.93,0.6724,1517.85,173.01,4.95,1
5311,17.79,0.5239,1572.87,142.51,4.93,0
5312,22.95,0.4106,1364.99,141.54,4.78,0
5313,21.6,0.5443,1591.6,143.74,4.95,1
5314,18.27,0.5693,1485.21,153.32,5.02,0
5315,21.55,0.5457,1479.32,144.5,4.99,1
5316,26.77,0.6336,1639.18,146.34,4.96,0
5317,20.35,0.5977,1474.33,153.91,4.91,1
5318,15.43,0.4216,1464.53,151.34,5.23,0
5319,20.86,0.4765,1397.94,146.34,4.89,0
5320,19.58,0.6109,1459.99,152.04,5.13,1
5321,19.34,0.5899,1600.4,151.19,5.07,1
5322,17.05,0.6676,1466.53,142.73,4.89,0
5323,20.64,0.5145,1239.03,151.64,4.81,1
5324,18.63,0.5641,1462.83,156.11,5.29,0
5325,22.54,0.5698,1462.66,140.15,5.07,0
5326,20.59,0.5041,1581.29,140.62,5.05,1
5327,17.78,0.8608,1495.93,146.4,5.0,0
5328,22.48,0.5371,1524.58,141.58,5.06,0
5329,17.67,0.5915,1397.98,142.67,5.01,0
5330,17.27,0.6385,1511.87,146.15,5.09,0
5331,20.35,0.7093,1384.26,149.35,4.93,1
5332,19.99,0.6772,1480.11,152.36,4.95,1
5333,18.31,0.6056,1528.84,135.86,4.94,0
5334,22.01,0.5638,1585.94,147.49,4.98,0
5335,18.95,0.6079,1454.35,148.55,4.89,0
5336,20.06,0.4067,1472.39,156.18,4.97,0
5337,18.16,0.7299,1614.72,135.88,4.95,0
5338,17.51,0.6486,1428.39,151.4,5.0,0
5339,20.89,0.6688,1434.89,157.3,4.89,1
5340,16.98,0.6234,1431.56,150.65,5.12,0
5341,22.58,0.6349,1513.86,144.7,4.88,0
5342,21.07,0.6533,1562.73,155.63,5.23,1
5343,20.54,0.4965,1367.96,149.15,4.86,0
5344,24.57,0.6881,1440.82,161.94,4.83,0
5345,23.33,0.5984,1540.73,137.6,4.87,0
5346,16.83,0.6094,1481.62,154.28,4.94,0
5347,17.72,0.4931,1382.32,127.53,5.1,0
5348,21.2,0.5729,1333.16,142.88,5.17,1
5349,18.98,0.6676,1467.49,147.68,5.04,0
5350,18.21,0.722,1710.24,143.88,5.08,0
5351,19.88,0.7173,1483.14,161.61,5.02,1
5352,18.15,0.4443,1523.99,138.72,4.91,0
5353,18.47,0.5352,1319.36,139.36,4.86,0
5354,22.35,0.5458,1554.8,150.77,4.98,0
5355,14.92,0.6322,1553.37,153.36,4.92,0
5356,22.35,0.6054,1540.07,158.5,5.05,0
5357,19.82,0.5419,1445.37,160.36,5.1,1
5358,17.61,0.6076,1374.43,133.85,4.97,0
5359,17.95,0.3744,1430.27,165.06,5.17,0
5360,20.5,0.5529,1487.57,151.75,5.01,1
5361,22.76,0.7118,1476.43,137.18,5.02,0
5362,19.31,0.7179,1521.17,149.67,4.97,1
5363,17.26,0.5906,1510.03,145.92,5.23,0
5364,14.96,0.5367,1546.92,142.63,5.15,0
5365,22.77,0.6526,1452.24,149.21,4.97,0
5366,25.74,0.6042,1472.25,146.01,4.95,0
5367,24.04,0.6072,1443.82,149.42,4.9,0
5368,20.39,0.6289,1342.77,141.82,4.85,1
5369,19.68,0.552,1371.67,129.18,5.06,1
5370,23.07,0.4186,1649.46,161.09,4.97,0
5371,14.96,0.5315,1448.81,140.73,4.89,0
5372,19.23,0.5373,1502.0,143.0,4.88,1
5373,20.39,0.5653,1577.6,139.35,5.03,1
5374,19.77,0.5582,1455.62,161.57,5.0,1
5375,14.9,0.4588,1390.55,158.5,4.88,0
5376,19.76,0.7191,1557.29,142.75,4.97,1
5377,22.19,0.6268,1372.73,151.12,4.87,0
5378,20.04,0.5718,1436.15,145.53,5.13,1
5379,20.01,0.575,1575.04,135.7,4.98,1
5380,22.77,0.5789,1428.07,147.43,5.0,0
5381,20.82,0.6085,1576.93,162.26,5.02,1
5382,21.55,0.5564,1366.67,161.29,5.05,1
5383,23.14,0.676,1541.18,152.08,5.13,0
5384,16.56,0.4909,1432.79,137.26,4.97,0
5385,21.74,0.5828,1472.38,162.15,4.91,1
5386,26.94,0.5353,1629.38,157.51,4.98,0
5387,23.19,0.5786,1655.76,142.27,5.01,0
5388,20.43,0.5696,1449.16,142.73,5.18,1
5389,17.23,0.6159,1499.3,142.33,5.07,0
5390,27.4,0.7612,1500.4,148.01,5.21,0
5391,15.63,0.4177,1448.5,138.03,5.08,0
5392,19.98,0.5961,1576.88,147.41,5.11,1
5393,21.68,0.7321,1522.63,139.94,5.07,1
5394,18.74,0.5764,1590.71,155.71,5.03,0
5395,17.59,0.6571,1453.7,154.76,4.87,0
5396,21.85,0.521,1387.66,148.44,4.96,1
5397,16.91,0.5106,1275.75,153.36,4.93,0
5398,23.98,0.5805,1429.51,150.05,4.96,0
5399,20.73,0.66,1353.9,134.46,5.07,1
5400,15.73,0.6263,1484.94,138.22,4.96,0
5401,20.57,0.5217,1477.18,156.71,4.97,1
5402,21.79,0.7029,1608.51,161.96,5.08,1
5403,21.96,0.6212,1388.72,152.24,4.95,1
5404,17.02,0.7016,1571.27,158.02,5.04,0
5405,19.61,0.7503,1411.34,171.88,5.13,1
5406,22.1,0.6749,1515.43,164.55,4.94,0
5407,19.45,0.72,1595.42,128.17,4.92,1
5408,20.26,0.7955,1653.97,147.15,5.12,1
5409,21.15,0.5322,1527.47,144.51,5.02,1
5410,18.23,0.7152,1404.95,161.18,4.97,0
5411,20.38,0.6461,1533.77,165.11,5.17,1
5412,18.46,0.7372,1509.39,140.34,5.01,0
5413,18.79,0.5646,1630.26,163.17,4.9,0
5414,17.52,0.6495,1495.55,151.39,5.05,0
5415,18.3,0.6056,1682.19,142.06,5.05,0
5416,20.17,0.6527,1286.13,152.77,5.32,1
5417,22.17,0.5618,1597.13,163.11,4.88,0
5418,20.72,0.4943,1711.47,150.04,4.9,0
5419,18.81,0.5954,1548.25,167.7,5.09,0
5420,20.28,0.4426,1381.47,153.21,4.76,0
5421,18.86,0.5869,1474.02,145.39,4.99,0
5422,17.25,0.6687,1708.85,137.05,5.05,0
5423,21.39,0.4993,1475.21,140.96,5.06,0
5424,21.37,0.5236,1522.23,141.58,5.01,1
5425,20.04,0.6895,1471.96,157.77,5.09,1
5426,18.07,0.581,1645.16,143.92,4.98,0
5427,20.28,0.5448,1545.27,159.65,4.93,1
5428,17.57,0.6929,1495.96,160.76,4.98,0
5429,24.24,0.5632,1642.81,158.6,5.02,0
5430,19.23,0.6776,1498.79,132.21,5.17,1
5431,14.74,0.6437,1339.82,151.71,4.96,0
5432,14.54,0.7408,1417.93,174.42,4.94,0
5433,15.68,0.5302,1370.34,164.5,4.97,0
5434,21.05,0.5964,1547.31,146.84,4.79,1
5435,22.4,0.5352,1386.04,151.79,5.03,0
5436,18.43,0.5463,1397.72,163.44,4.99,0
5437,23.85,0.6326,1442.6,148.48,5.09,0
5438,20.34,0.6146,1436.48,142.67,5.02,1
5439,18.62,0.486,1430.46,136.35,4.97,0
5440,20.91,0.5029,1546.06,138.64,5.01,1
5441,18.99,0.6407,1476.43,149.88,4.87,0
5442,15.65,0.7227,1556.32,149.41,4.96,0
5443,19.47,0.5972,1568.02,130.93,4.81,1
5444,14.38,0.4395,1411.14,158.28,4.89,0
5445,15.73,0.6182,1527.69,156.17,5.12,0
5446,21.96,0.7247,1442.03,154.12,4.88,1
5447,17.39,0.5018,1454.41,140.7,5.17,0
5448,18.02,0.7294,1362.36,150.72,5.01,0
5449,19.4,0.509,1478.91,154.98,5.36,1
5450,21.64,0.4537,1504.22,146.89,5.03,0
5451,21.67,0.6242,1578.45,138.64,5.08,1
5452,22.08,0.5458,1478.07,128.87,5.2,0
5453,21.99,0.5665,1472.56,157.41,5.18,1
5454,22.05,0.6647,1604.61,154.38,4.86,0
5455,24.07,0.5543,1475.76,144.19,5.16,0
5456,19.37,0.647,1394.12,144.72,5.09,1
5457,26.06,0.5332,1507.68,148.93,5.06,0
5458,21.46,0.6138,1509.42,144.4,4.94,1
5459,17.81,0.5896,1435.37,150.78,4.91,0
5460,19.93,0.6099,1537.96,143.27,5.04,1
5461,20.54,0.5157,1504.5,153.48,5.05,1
5462,21.0,0.6546,1591.89,141.03,4.97,1
5463,25.02,0.5771,1527.37,163.25,5.08,0
5464,21.96,0.6435,1462.0,147.57,4.81,1
5465,20.14,0.7785,1376.15,147.8,5.08,1
5466,17.42,0.6469,1499.75,149.49,4.89,0
5467,21.39,0.4563,1455.56,161.25,4.93,0
5468,18.91,0.5392,1469.67,136.58,5.17,0
5469,18.84,0.6568,1367.48,133.93,5.03,0
5470,18.78,0.6979,1662.98,131.12,5.13,0
5471,23.16,0.6242,1575.71,146.31,5.31,0
5472,18.02,0.8091,1519.34,149.51,5.07,0
5473,18.24,0.74,1593.45,133.01,4.91,0
5474,18.79,0.6258,1589.09,145.99,4.99,0
5475,20.65,0.5011,1569.24,148.4,4.92,1
5476,25.42,0.549,1359.36,156.31,5.06,0
5477,22.66,0.6765,1556.02,168.74,4.96,0
5478,15.58,0.6003,1433.53,149.23,5.08,0
5479,21.97,0.6463,1606.1,149.58,5.1,1
5480,18.82,0.652,1517.04,153.76,4.93,0
5481,21.9,0.596,1500.35,172.78,4.71,1
5482,20.72,0.5519,1696.27,144.08,5.16,1
5483,25.22,0.7245,1412.67,149.63,5.08,0
5484,15.26,0.6427,1503.07,161.66,4.98,0
5485,21.9,0.5478,1501.66,158.59,5.1,1
5486,18.72,0.6618,1536.95,146.38,4.98,0
5487,22.04,0.5537,1664.02,146.13,4.97,0
5488,19.64,0.7212,1457.32,144.13,4.98,1
5489,18.97,0.5404,1588.99,152.51,4.96,0
5490,20.98,0.7155,1326.09,144.97,4.93,1
5491,21.74,0.5215,1567.58,152.65,4.87,1
5492,17.74,0.5177,1474.95,151.59,5.04,0
5493,21.3,0.6608,1635.6,166.29,4.81,1
5494,18.68,0.7761,1667.89,161.63,5.06,0
5495,20.67,0.7171,1362.86,163.67,5.13,1
5496,16.3,0.6899,1601.84,146.77,4.94,0
5497,21.7,0.5577,1544.93,146.26,5.05,1
5498,24.92,0.6812,1491.99,150.54,4.79,0
5499,22.67,0.6034,1551.84,154.92,4.82,0
5500,20.29,0.798,1572.85,143.74,4.93,1
5501,23.16,0.6323,1640.62,143.44,4.8,0
5502,20.0,0.5977,1478.16,147.51,4.87,1
5503,23.08,0.6206,1524.5,149.88,4.95,0
5504,22.92,0.6393,1565.18,172.86,5.01,0
5505,20.94,0.635,1601.49,137.72,4.99,1
5506,17.43,0.6209,1681.11,136.26,4.9,0
5507,24.9,0.5492,1517.49,136.34,5.0,0
5508,17.67,0.6045,1398.3,140.03,5.04,0
5509,20.05,0.5145,1330.51,137.08,4.8,1
5510,26.2,0.8066,1488.48,182.46,5.06,0
5511,16.99,0.5644,1657.48,152.12,4.92,0
5512,19.32,0.5549,1427.53,158.97,5.1,1
5513,23.95,0.632,1461.18,129.9,4.95,0
5514,21.37,0.7044,1511.58,146.72,4.97,1
5515,24.49,0.6423,1505.27,155.19,4.9,0
5516,18.04,0.4853,1625.78,148.23,4.97,0
5517,17.51,0.6132,1555.51,161.28,5.02,0
5518,21.75,0.6535,1593.98,155.09,4.79,1
5519,19.83,0.6193,1531.43,152.63,5.06,1
5520,20.72,0.5746,1676.6,134.29,4.85,1
5521,18.82,0.5746,1460.4,149.34,4.91,0
5522,26.62,0.6344,1551.48,170.55,4.91,0
5523,20.88,0.7101,1550.51,145.35,5.14,1
5524,16.56,0.5762,1556.96,149.8,4.95,0
5525,21.08,0.4812,1552.7,152.38,5.08,0
5526,21.48,0.7272,1374.01,151.01,5.04,1
5527,20.89,0.5293,1293.23,154.2,4.83,1
5528,22.75,0.5531,1552.25,136.97,5.04,0
5529,18.91,0.592,1498.86,129.41,4.95,0
5530,20.97,0.5636,1331.63,151.37,5.08,1
5531,20.86,0.642,1461.9,138.67,5.04,1
5532,15.52,0.6946,1384.31,162.13,5.08,0
5533,21.76,0.4426,1454.96,141.78,5.07,0
5534,23.06,0.3432,1451.73,137.48,5.02,0
5535,18.39,0.6207,1519.42,118.75,5.02,0
5536,20.97,0.4945,1409.9,152.47,5.02,0
5537,22.37,0.5481,1540.32,151.79,4.97,0
5538,18.03,0.5126,1490.88,170.65,4.86,0
5539,23.72,0.6755,1549.48,152.8,4.98,0
5540,21.47,0.6166,1705.55,134.76,4.8,1
5541,22.73,0.5263,1614.2,152.47,5.23,0
5542,17.42,0.6629,1542.57,144.72,5.0,0
5543,17.38,0.6021,1566.66,143.49,5.09,0
5544,19.4,0.5909,1458.3,157.91,4.98,1
5545,22.41,0.65,1555.86,156.66,5.03,0
5546,23.08,0.5867,1598.29,177.5,4.92,0
5547,19.35,0.6068,1370.64,138.35,4.87,1
5548,22.79,0.5484,1432.35,148.64,5.17,0
5549,18.9,0.5872,1394.97,151.18,5.09,0
5550,22.43,0.5806,1375.43,136.27,5.17,0
5551,20.79,0.7276,1426.6,140.38,4.97,1
5552,19.16,0.76,1618.94,167.82,4.93,1
5553,19.64,0.566,1425.44,146.85,5.1,1
5554,18.86,0.4853,1446.9,165.11,4.97,0
5555,20.27,0.5174,1377.97,156.29,4.98,1
5556,20.28,0.6419,1417.74,135.53,5.02,1
5557,24.38,0.6339,1427.69,154.64,4.99,0
5558,19.82,0.6357,1531.7,154.26,5.09,1
5559,23.31,0.6719,1559.73,130.08,5.0,0
5560,22.73,0.5599,1379.37,157.82,4.98,0
5561,22.32,0.6697,1622.64,163.24,5.0,0
5562,20.37,0.5947,1403.26,142.61,4.97,1
5563,18.11,0.6224,1505.98,153.58,5.05,0
5564,20.4,0.5259,1554.3,153.14,4.92,1
5565,22.27,0.6939,1597.66,169.1,5.09,0
5566,23.75,0.5332,1426.65,154.42,4.84,0
5567,23.3,0.4411,1480.85,155.93,5.06,0
5568,19.61,0.6128,1512.94,142.96,4.86,1
5569,18.38,0.4397,1458.4,154.99,5.16,0
5570,23.71,0.5984,1506.99,173.75,4.69,0
5571,16.97,0.6192,1579.63,177.3,4.88,0
5572,24.4,0.5969,1396.75,160.95,5.05,0
5573,18.08,0.6971,1686.39,143.62,5.0,0
5574,19.61,0.7856,1413.24,144.84,5.02,1
5575,21.64,0.6979,1520.03,142.8,4.89,1
5576,20.41,0.5513,1718.29,158.77,5.01,1
5577,23.39,0.6495,1495.11,142.17,5.03,0
5578,17.13,0.5423,1322.58,152.41,4.95,0
5579,22.41,0.5739,1456.69,162.28,5.03,0
5580,19.32,0.6596,1551.78,150.23,5.15,1
5581,18.46,0.5215,1447.48,137.96,4.99,0
5582,16.61,0.5745,1629.16,143.29,4.92,0
5583,18.74,0.6641,1480.83,156.36,5.05,0
5584,24.2,0.4539,1336.75,143.38,4.92,0
5585,16.51,0.6441,1529.53,143.7,4.75,0
5586,17.53,0.484,1593.1,133.78,5.07,0
5587,19.91,0.5395,1514.91,151.75,4.95,1
5588,23.3,0.5444,1518.23,149.82,4.91,0
5589,21.36,0.5771,1428.66,156.54,5.06,1
5590,17.86,0.404,1556.3,150.9,4.88,0
5591,22.17,0.6508,1375.67,154.29,5.04,0
5592,18.94,0.6454,1509.46,150.64,4.96,0
5593,23.1,0.5958,1481.86,151.42,4.95,0
5594,16.48,0.7046,1533.34,160.84,4.98,0
5595,17.24,0.6609,1586.28,145.6,5.09,0
5596,17.94,0.5951,1433.53,142.5,5.08,0
5597,16.66,0.612,1602.94,163.19,5.03,0
5598,20.05,0.5503,1486.52,142.71,4.95,1
5599,22.54,0.4456,1368.37,157.2,5.11,0
5600,19.25,0.6493,1607.89,145.53,5.07,1
5601,19.18,0.6962,1357.0,152.35,5.2,1
5602,20.16,0.4578,1535.51,157.84,5.1,0
5603,19.32,0.5741,1612.9,157.53,4.96,1
5604,20.95,0.597,1527.87,149.81,4.97,1
5605,16.61,0.7222,1604.85,159.17,5.22,0
5606,21.16,0.4862,1575.56,171.1,4.96,0
5607,20.59,0.5357,1446.69,138.2,4.91,1
5608,14.83,0.5242,1470.46,143.67,5.07,0
5609,20.94,0.6607,1471.7,149.97,5.04,1
5610,15.78,0.6072,1551.26,137.73,4.95,0
5611,21.0,0.5864,1370.37,147.25,5.04,1
5612,19.19,0.6014,1386.37,157.9,4.95,1
5613,19.97,0.6057,1584.44,155.85,4.83,1
5614,20.07,0.4365,1402.51,161.44,5.06,0
5615,13.23,0.6046,1392.48,155.91,5.1,0
5616,18.56,0.601,1577.25,150.01,5.0,0
5617,21.31,0.5272,1473.04,144.25,4.79,1
5618,19.09,0.6228,1381.9,152.4,5.04,1
5619,22.68,0.7218,1570.5,143.78,5.02,0
5620,20.62,0.4109,1520.29,147.81,5.09,0
5621,20.91,0.6936,1600.37,160.32,4.93,1
5622,17.65,0.5705,1644.14,166.48,5.13,0
5623,23.55,0.5392,1411.57,161.58,4.86,0
5624,21.29,0.6156,1499.33,130.37,4.99,1
5625,19.07,0.705,1608.31,144.8,5.02,1
5626,21.59,0.5729,1336.87,152.38,5.19,1
5627,25.44,0.5365,1415.11,166.75,5.22,0
5628,20.72,0.6433,1592.53,147.73,4.92,1
5629,19.48,0.644,1478.68,144.94,5.03,1
5630,18.91,0.5468,1500.18,139.13,5.0,0
5631,20.5,0.6012,1510.5,136.75,5.08,1
5632,21.94,0.6671,1633.53,155.95,5.01,1
5633,20.29,0.7005,1542.58,174.32,5.04,1
5634,24.07,0.6583,1631.73,142.42,5.02,0
5635,22.73,0.6534,1452.34,169.91,5.07,0
5636,18.95,0.6171,1565.25,155.18,5.03,0
5637,24.67,0.6947,1505.41,165.63,4.91,0
5638,18.25,0.7119,1520.92,142.92,5.06,0
5639,16.93,0.5355,1353.38,134.21,4.94,0
5640,17.48,0.708,1658.3,152.05,5.05,0
5641,21.97,0.4458,1786.3,146.4,5.17,0
5642,19.95,0.6489,1318.94,158.62,4.94,1
5643,22.62,0.5314,1665.35,153.11,5.07,0
5644,16.36,0.5659,1530.61,144.85,4.87,0
5645,20.33,0.5941,1666.08,156.16,4.88,1
5646,23.93,0.4188,1562.37,148.96,5.17,0
5647,23.74,0.6526,1363.35,146.19,4.83,0
5648,22.81,0.5419,1691.8,153.5,5.26,0
5649,16.84,0.6125,1428.17,136.3,5.09,0
5650,15.84,0.6173,1458.84,167.2,5.07,0
5651,18.97,0.5544,1411.61,158.43,5.02,0
5652,21.18,0.5641,1294.55,133.0,4.91,1
5653,21.88,0.5211,1587.85,151.68,5.09,1
5654,16.61,0.5177,1472.7,136.36,4.94,0
5655,23.92,0.6896,1571.22,157.68,4.89,0
5656,24.7,0.5715,1494.78,151.58,5.13,0
5657,18.61,0.7282,1504.47,163.68,5.12,0
5658,20.13,0.5827,1523.38,136.54,5.04,1
5659,16.63,0.6821,1555.0,157.23,4.94,0
5660,19.19,0.5638,1457.05,151.97,4.96,1
5661,16.3,0.6408,1294.94,124.13,4.99,0
5662,22.94,0.5594,1423.19,130.94,5.01,0
5663,22.89,0.7257,1391.57,141.98,5.06,0
5664,16.76,0.5987,1520.54,158.3,5.09,0
5665,17.39,0.595,1676.63,138.99,5.05,0
5666,20.96,0.4272,1467.82,135.54,4.87,0
5667,22.39,0.7017,1507.14,148.29,5.02,0
5668,18.64,0.5555,1621.56,164.55,5.05,0
5669,21.89,0.428,1597.32,156.39,5.05,0
5670,21.69,0.7445,1512.34,149.34,5.12,1
5671,17.27,0.7578,1525.84,147.32,4.98,0
5672,21.05,0.7207,1188.88,143.09,4.93,1
5673,23.33,0.5791,1465.95,151.04,4.95,0
5674,17.99,0.7007,1536.36,153.74,4.96,0
5675,19.42,0.6757,1706.58,147.42,5.06,1
5676,16.33,0.6249,1555.65,142.66,4.95,0
5677,25.46,0.6365,1539.4,141.55,5.04,0
5678,16.15,0.6023,1604.81,141.61,4.96,0
5679,20.13,0.5624,1625.94,143.06,4.94,1
5680,25.07,0.639,1196.17,166.29,5.1,0
5681,17.22,0.4553,1552.72,151.08,4.95,0
5682,27.85,0.6584,1667.8,143.22,4.89,0
5683,16.13,0.7907,1413.14,160.37,5.16,0
5684,22.48,0.6593,1332.85,140.3,4.9,0
5685,19.94,0.641,1466.33,151.45,5.11,1
5686,19.71,0.5634,1519.67,147.34,5.02,1
5687,22.72,0.5934,1488.1,154.79,5.13,0
5688,23.71,0.5902,1538.01,153.07,4.93,0
5689,22.16,0.5909,1566.93,138.47,5.17,0
5690,18.81,0.6406,1510.08,156.76,4.88,0
5691,21.45,0.4882,1408.48,141.47,5.09,0
5692,21.82,0.6818,1549.98,142.56,4.97,1
5693,19.5,0.6012,1480.74,169.48,4.93,1
5694,17.57,0.6594,1600.56,164.86,4.98,0
5695,21.69,0.7347,1553.6,163.04,4.88,1
5696,19.86,0.6274,1568.58,155.08,5.08,1
5697,21.74,0.713,1425.68,166.81,4.94,1
5698,17.1,0.5386,1514.8,160.51,4.97,0
5699,20.05,0.4386,1272.44,136.78,4.83,0
5700,22.44,0.6369,1563.77,139.43,5.04,0
5701,21.04,0.4964,1476.14,161.12,4.96,0
5702,22.76,0.6444,1494.11,146.34,4.96,0
5703,18.95,0.5911,1539.51,157.71,4.88,0
5704,23.71,0.4975,1441.39,159.5,4.99,0
5705,16.22,0.4217,1520.93,169.27,5.1,0
5706,20.5,0.4907,1488.45,150.61,5.06,0
5707,18.14,0.6743,1394.59,162.32,4.94,0
5708,24.73,0.6781,1540.23,158.75,5.14,0
